Rating,Length (mins),Rating Amount,Metascore
0.5789473684210527,0.1062992125984252,0.3197324414715719,0.4027777777777778
0.5789473684210527,0.1062992125984252,0.1775919732441471,1.0
0.5789473684210527,0.2283464566929134,0.0959866220735786,0.7222222222222223
0.5789473684210527,0.0688976377952756,0.0110367892976588,0.75
0.5789473684210527,0.0570866141732283,0.0869565217391304,0.9444444444444444
0.5789473684210527,0.0570866141732283,0.0652173913043478,0.9861111111111112
0.5789473684210527,0.0728346456692913,0.0050167224080267,0.7638888888888888
0.5789473684210527,0.0944881889763779,0.0234113712374581,0.7083333333333333
0.5789473684210527,0.6220472440944882,0.0050167224080267,0.8472222222222221
0.5789473684210527,0.0826771653543307,0.0010033444816053,0.8472222222222221
0.5789473684210527,0.1181102362204724,0.0043478260869565,0.2638888888888889
0.5263157894736836,0.187007874015748,0.5652173913043479,0.5694444444444444
0.5263157894736836,0.2421259842519685,0.431438127090301,0.6944444444444444
0.5263157894736836,0.1122047244094488,0.3645484949832776,0.8055555555555556
0.5263157894736836,0.108267716535433,0.4648829431438127,0.7638888888888888
0.5263157894736836,0.2086614173228346,0.6321070234113713,0.6944444444444444
0.5263157894736836,0.1732283464566929,0.3979933110367893,0.5555555555555556
0.5263157894736836,0.1791338582677165,0.431438127090301,0.5555555555555556
0.5263157894736836,0.155511811023622,0.2648829431438127,0.7777777777777777
0.5263157894736836,0.1751968503937007,0.2424749163879598,0.9166666666666669
0.5263157894736836,0.1791338582677165,0.0892976588628762,0.7916666666666667
0.5263157894736836,0.1161417322834645,0.2361204013377926,0.8194444444444444
0.5263157894736836,0.2007874015748031,0.1451505016722408,0.8194444444444444
0.5263157894736836,0.0944881889763779,0.1130434782608695,0.7361111111111112
0.5263157894736836,0.155511811023622,0.1384615384615384,0.8472222222222221
0.5263157894736836,0.2204724409448819,0.1481605351170568,0.5416666666666666
0.5263157894736836,0.0787401574803149,0.3979933110367893,0.9305555555555556
0.5263157894736836,0.09251968503937,0.2096989966555184,0.7361111111111112
0.5263157894736836,0.1338582677165354,0.0347826086956521,0.6527777777777777
0.5263157894736836,0.1023622047244094,0.0789297658862876,0.9166666666666669
0.5263157894736836,0.1141732283464566,0.045819397993311,0.6666666666666667
0.5263157894736836,0.0590551181102362,0.071571906354515,0.8611111111111112
0.5263157894736836,0.1673228346456693,0.0160535117056856,0.8611111111111112
0.5263157894736836,0.0866141732283464,0.0096989966555183,0.5138888888888888
0.5263157894736836,0.1023622047244094,0.0046822742474916,0.7638888888888888
0.5263157894736836,0.0669291338582677,0.0140468227424749,0.7777777777777777
0.5263157894736836,0.1673228346456693,0.0043478260869565,0.6666666666666667
0.4736842105263155,0.2401574803149606,0.2816053511705685,0.8611111111111112
0.4736842105263155,0.0866141732283464,0.3073578595317726,0.5972222222222222
0.4736842105263155,0.2204724409448819,0.2461538461538461,0.6666666666666667
0.4736842105263155,0.0984251968503937,0.3645484949832776,0.8472222222222221
0.4736842105263155,0.139763779527559,0.0929765886287625,0.7638888888888888
0.4736842105263155,0.1259842519685039,0.3979933110367893,0.7777777777777777
0.4736842105263155,0.1437007874015748,0.0709030100334448,0.7222222222222223
0.4736842105263155,0.2204724409448819,0.3150501672240803,0.5138888888888888
0.4736842105263155,0.1338582677165354,0.3645484949832776,0.5972222222222222
0.4736842105263155,0.1220472440944882,0.2204013377926421,0.6944444444444444
0.4736842105263155,0.2362204724409448,0.3645484949832776,0.5555555555555556
0.4736842105263155,0.2381889763779527,0.0267558528428093,0.4444444444444444
0.4736842105263155,0.1791338582677165,0.2461538461538461,0.7777777777777777
0.4736842105263155,0.1259842519685039,0.5317725752508361,0.4305555555555556
0.4736842105263155,0.1122047244094488,0.1247491638795986,0.6805555555555556
0.4736842105263155,0.0807086614173228,0.3645484949832776,0.7361111111111112
0.4736842105263155,0.3366141732283464,0.1274247491638796,0.6527777777777777
0.4736842105263155,0.0452755905511811,0.3645484949832776,0.9444444444444444
0.4736842105263155,0.0885826771653543,0.0869565217391304,0.9861111111111112
0.4736842105263155,0.2007874015748031,0.0384615384615384,0.8333333333333333
0.4736842105263155,0.1437007874015748,0.3979933110367893,0.4166666666666666
0.4736842105263155,0.1259842519685039,0.268561872909699,0.5833333333333334
0.4736842105263155,0.3326771653543307,0.105685618729097,1.0
0.4736842105263155,0.0728346456692913,0.1752508361204013,0.9583333333333331
0.4736842105263155,0.0748031496062992,0.3979933110367893,0.8333333333333333
0.4736842105263155,0.1476377952755905,0.1481605351170568,0.6666666666666667
0.4736842105263155,0.0885826771653543,0.3050167224080267,0.8888888888888888
0.4736842105263155,0.187007874015748,0.0608695652173913,0.972222222222222
0.4736842105263155,0.1377952755905512,0.1441471571906354,1.0
0.4736842105263155,0.1200787401574803,0.1565217391304348,1.0
0.4736842105263155,0.1318897637795275,0.0655518394648829,0.9166666666666669
0.4736842105263155,0.139763779527559,0.1107023411371237,0.8333333333333333
0.4736842105263155,0.0964566929133858,0.054515050167224,0.9305555555555556
0.4736842105263155,0.1535433070866141,0.1163879598662207,0.972222222222222
0.4736842105263155,0.1279527559055118,0.085953177257525,0.9305555555555556
0.4736842105263155,0.1673228346456693,0.0284280936454849,0.8888888888888888
0.4736842105263155,0.0964566929133858,0.0040133779264214,0.7777777777777777
0.4736842105263155,0.0196850393700787,0.0063545150501672,0.9444444444444444
0.4736842105263155,0.0728346456692913,0.0036789297658862,0.6666666666666667
0.4736842105263155,0.2578740157480315,0.0040133779264214,0.9444444444444444
0.4736842105263155,0.2204724409448819,0.0063545150501672,0.972222222222222
0.4736842105263155,0.25,0.0040133779264214,0.8611111111111112
0.4736842105263155,0.0885826771653543,0.0013377926421404,0.8888888888888888
0.4736842105263155,0.1299212598425197,0.003010033444816,0.9444444444444444
0.4736842105263155,0.1377952755905512,0.0016722408026755,0.8611111111111112
0.4736842105263155,0.0728346456692913,0.0060200668896321,0.7916666666666667
0.4736842105263155,0.0866141732283464,0.0036789297658862,0.7083333333333333
0.4210526315789464,0.0866141732283464,0.0414715719063545,0.7916666666666667
0.4210526315789464,0.1417322834645669,0.2498327759197324,0.6944444444444444
0.4210526315789464,0.1358267716535433,0.3645484949832776,0.5555555555555556
0.4210526315789464,0.2401574803149606,0.5652173913043479,0.6527777777777777
0.4210526315789464,0.187007874015748,0.282943143812709,0.5833333333333334
0.4210526315789464,0.1417322834645669,0.2043478260869565,0.5694444444444444
0.4210526315789464,0.1102362204724409,0.3193979933110368,0.9166666666666669
0.4210526315789464,0.1259842519685039,0.3645484949832776,0.8888888888888888
0.4210526315789464,0.1771653543307086,0.308695652173913,0.5972222222222222
0.4210526315789464,0.1043307086614173,0.3979933110367893,0.5694444444444444
0.4210526315789464,0.1574803149606299,0.4983277591973244,0.4861111111111111
0.4210526315789464,0.2362204724409448,0.1923076923076923,0.625
0.4210526315789464,0.0885826771653543,0.431438127090301,0.8611111111111112
0.4210526315789464,0.1200787401574803,0.2361204013377926,0.6944444444444444
0.4210526315789464,0.1614173228346457,0.5317725752508361,0.5833333333333334
0.4210526315789464,0.0905511811023622,0.3100334448160535,0.375
0.4210526315789464,0.1968503937007874,0.2183946488294314,0.9027777777777776
0.4210526315789464,0.1299212598425197,0.0869565217391304,0.6944444444444444
0.4210526315789464,0.1535433070866141,0.2989966555183946,0.6805555555555556
0.4210526315789464,0.1003937007874015,0.1608695652173913,0.4027777777777778
0.4210526315789464,0.0964566929133858,0.3645484949832776,0.5
0.4210526315789464,0.1574803149606299,0.0444816053511705,0.972222222222222
0.4210526315789464,0.1515748031496062,0.3311036789297659,0.6111111111111112
0.4210526315789464,0.124015748031496,0.094314381270903,0.972222222222222
0.4210526315789464,0.1417322834645669,0.1468227424749164,0.7916666666666667
0.4210526315789464,0.1141732283464566,0.2688963210702341,0.6944444444444444
0.4210526315789464,0.3543307086614173,0.1113712374581939,0.9583333333333331
0.4210526315789464,0.1574803149606299,0.2093645484949833,0.875
0.4210526315789464,0.1181102362204724,0.237123745819398,0.972222222222222
0.4210526315789464,0.1358267716535433,0.2749163879598662,0.5138888888888888
0.4210526315789464,0.1456692913385826,0.3250836120401338,0.6111111111111112
0.4210526315789464,0.1200787401574803,0.1555183946488294,0.75
0.4210526315789464,0.1929133858267716,0.1254180602006689,0.75
0.4210526315789464,0.0826771653543307,0.3645484949832776,0.8611111111111112
0.4210526315789464,0.076771653543307,0.0662207357859531,0.8333333333333333
0.4210526315789464,0.139763779527559,0.0735785953177257,0.7222222222222223
0.4210526315789464,0.0649606299212598,0.1916387959866221,0.875
0.4210526315789464,0.2244094488188976,0.0856187290969899,0.8055555555555556
0.4210526315789464,0.2007874015748031,0.0441471571906354,0.9583333333333331
0.4210526315789464,0.1456692913385826,0.0919732441471572,0.6388888888888888
0.4210526315789464,0.0885826771653543,0.0003344481605351,0.6944444444444444
0.4210526315789464,0.0748031496062992,0.0668896321070234,0.5138888888888888
0.4210526315789464,0.0590551181102362,0.0591973244147157,0.972222222222222
0.4210526315789464,0.09251968503937,0.0622073578595317,0.6527777777777777
0.4210526315789464,0.1161417322834645,0.0237458193979933,0.6111111111111112
0.4210526315789464,0.1003937007874015,0.0237458193979933,0.8333333333333333
0.4210526315789464,0.1161417322834645,0.0107023411371237,0.8888888888888888
0.4210526315789464,0.0610236220472441,0.0247491638795986,0.6805555555555556
0.4210526315789464,0.1023622047244094,0.0421404682274247,0.9027777777777776
0.4210526315789464,0.1338582677165354,0.0421404682274247,0.972222222222222
0.4210526315789464,0.0807086614173228,0.0096989966555183,0.875
0.4210526315789464,0.5177165354330708,0.0324414715719063,0.8472222222222221
0.4210526315789464,0.0551181102362204,0.0110367892976588,0.6111111111111112
0.4210526315789464,0.1338582677165354,0.0026755852842809,0.6111111111111112
0.4210526315789464,0.0393700787401574,0.003010033444816,0.75
0.4210526315789464,0.0551181102362204,0.0214046822742474,0.7083333333333333
0.4210526315789464,0.2381889763779527,0.0046822742474916,0.7777777777777777
0.4210526315789464,0.0787401574803149,0.0050167224080267,0.8888888888888888
0.4210526315789464,0.3523622047244095,0.0013377926421404,0.875
0.4210526315789464,0.0826771653543307,0.0093645484949832,0.7361111111111112
0.4210526315789464,0.0610236220472441,0.0063545150501672,0.8888888888888888
0.4210526315789464,0.1633858267716535,0.0003344481605351,0.875
0.4210526315789464,0.1023622047244094,0.0033444816053511,0.9027777777777776
0.4210526315789464,0.0748031496062992,0.0063545150501672,0.4861111111111111
0.3684210526315783,0.1220472440944882,0.3979933110367893,0.8611111111111112
0.3684210526315783,0.1791338582677165,0.3645484949832776,0.7083333333333333
0.3684210526315783,0.1673228346456693,0.431438127090301,0.4861111111111111
0.3684210526315783,0.171259842519685,0.0581939799331103,0.7916666666666667
0.3684210526315783,0.1161417322834645,0.279933110367893,0.7777777777777777
0.3684210526315783,0.0964566929133858,0.3160535117056856,0.7777777777777777
0.3684210526315783,0.0807086614173228,0.3033444816053511,0.8333333333333333
0.3684210526315783,0.0787401574803149,0.2468227424749164,0.8333333333333333
0.3684210526315783,0.0866141732283464,0.145819397993311,0.8888888888888888
0.3684210526315783,0.1161417322834645,0.2919732441471572,0.5972222222222222
0.3684210526315783,0.1377952755905512,0.1909698996655518,0.7083333333333333
0.3684210526315783,0.1732283464566929,0.1665551839464883,0.4722222222222222
0.3684210526315783,0.2244094488188976,0.0879598662207357,0.4861111111111111
0.3684210526315783,0.1043307086614173,0.2879598662207357,0.9444444444444444
0.3684210526315783,0.0610236220472441,0.1501672240802675,0.6527777777777777
0.3684210526315783,0.1594488188976378,0.2063545150501672,0.5972222222222222
0.3684210526315783,0.1771653543307086,0.2220735785953177,0.625
0.3684210526315783,0.1437007874015748,0.0749163879598662,0.75
0.3684210526315783,0.0846456692913386,0.1150501672240802,0.7083333333333333
0.3684210526315783,0.1417322834645669,0.3264214046822742,0.7916666666666667
0.3684210526315783,0.2460629921259842,0.1210702341137123,0.8611111111111112
0.3684210526315783,0.0787401574803149,0.2749163879598662,0.6527777777777777
0.3684210526315783,0.1633858267716535,0.3645484949832776,0.6527777777777777
0.3684210526315783,0.1299212598425197,0.2264214046822742,0.8194444444444444
0.3684210526315783,0.0688976377952756,0.2454849498327759,0.7638888888888888
0.3684210526315783,0.1850393700787402,0.1678929765886287,0.7361111111111112
0.3684210526315783,0.0728346456692913,0.2826086956521739,0.9166666666666669
0.3684210526315783,0.1220472440944882,0.1474916387959866,0.8888888888888888
0.3684210526315783,0.1456692913385826,0.3979933110367893,0.4722222222222222
0.3684210526315783,0.1122047244094488,0.1889632107023411,0.8333333333333333
0.3684210526315783,0.1259842519685039,0.1548494983277592,0.7638888888888888
0.3684210526315783,0.0787401574803149,0.0548494983277592,0.8194444444444444
0.3684210526315783,0.1496062992125984,0.2505016722408026,0.9444444444444444
0.3684210526315783,0.1220472440944882,0.2150501672240802,0.5833333333333334
0.3684210526315783,0.155511811023622,0.2906354515050167,0.6805555555555556
0.3684210526315783,0.1614173228346457,0.1672240802675585,0.5972222222222222
0.3684210526315783,0.171259842519685,0.0397993311036789,0.7361111111111112
0.3684210526315783,0.1417322834645669,0.1177257525083612,0.8888888888888888
0.3684210526315783,0.0433070866141732,0.0966555183946488,0.875
0.3684210526315783,0.0964566929133858,0.2076923076923077,0.5416666666666666
0.3684210526315783,0.1259842519685039,0.0357859531772575,0.9305555555555556
0.3684210526315783,0.139763779527559,0.1688963210702341,0.9027777777777776
0.3684210526315783,0.0669291338582677,0.3311036789297659,0.7083333333333333
0.3684210526315783,0.1456692913385826,0.2441471571906354,0.8055555555555556
0.3684210526315783,0.25,0.0605351170568561,0.8472222222222221
0.3684210526315783,0.1181102362204724,0.1518394648829431,0.8055555555555556
0.3684210526315783,0.1417322834645669,0.0351170568561872,0.6944444444444444
0.3684210526315783,0.1279527559055118,0.1735785953177257,0.6388888888888888
0.3684210526315783,0.0748031496062992,0.0655518394648829,0.8333333333333333
0.3684210526315783,0.124015748031496,0.0558528428093645,0.7638888888888888
0.3684210526315783,0.0551181102362204,0.1307692307692307,0.8194444444444444
0.3684210526315783,0.1141732283464566,0.2752508361204013,0.625
0.3684210526315783,0.139763779527559,0.1277591973244147,0.8611111111111112
0.3684210526315783,0.0551181102362204,0.077257525083612,0.7916666666666667
0.3684210526315783,0.3031496062992126,0.0839464882943143,0.8611111111111112
0.3684210526315783,0.1259842519685039,0.0719063545150501,0.6805555555555556
0.3684210526315783,0.1476377952755905,0.0615384615384615,0.7777777777777777
0.3684210526315783,0.0669291338582677,0.0615384615384615,0.6111111111111112
0.3684210526315783,0.124015748031496,0.1240802675585284,0.7083333333333333
0.3684210526315783,0.0944881889763779,0.0036789297658862,0.7638888888888888
0.3684210526315783,0.0905511811023622,0.0595317725752508,0.9583333333333331
0.3684210526315783,0.09251968503937,0.0354515050167224,0.8194444444444444
0.3684210526315783,0.1417322834645669,0.0474916387959866,0.8055555555555556
0.3684210526315783,0.0984251968503937,0.0535117056856187,0.875
0.3684210526315783,0.202755905511811,0.0769230769230769,0.8333333333333333
0.3684210526315783,0.1279527559055118,0.0250836120401337,0.9166666666666669
0.3684210526315783,0.0669291338582677,0.0364548494983277,0.8333333333333333
0.3684210526315783,0.0807086614173228,0.034448160535117,1.0
0.3684210526315783,0.1850393700787402,0.0197324414715719,0.875
0.3684210526315783,0.139763779527559,0.0311036789297658,0.9444444444444444
0.3684210526315783,0.0866141732283464,0.0147157190635451,0.6805555555555556
0.3684210526315783,0.2204724409448819,0.0210702341137123,0.9027777777777776
0.3684210526315783,0.2559055118110236,0.0197324414715719,1.0
0.3684210526315783,0.1929133858267716,0.0197324414715719,0.7916666666666667
0.3684210526315783,0.0826771653543307,0.0237458193979933,0.7638888888888888
0.3684210526315783,0.1161417322834645,0.0036789297658862,0.7777777777777777
0.3684210526315783,0.139763779527559,0.0384615384615384,0.625
0.3684210526315783,0.0807086614173228,0.0120401337792642,0.8055555555555556
0.3684210526315783,0.1377952755905512,0.0080267558528428,0.6527777777777777
0.3684210526315783,0.155511811023622,0.0210702341137123,1.0
0.3684210526315783,0.2263779527559055,0.0066889632107023,0.9166666666666669
0.3684210526315783,0.1023622047244094,0.0180602006688963,0.972222222222222
0.3684210526315783,0.2224409448818897,0.0083612040133779,0.7777777777777777
0.3684210526315783,0.124015748031496,0.020066889632107,0.9444444444444444
0.3684210526315783,0.0531496062992126,0.0190635451505016,0.75
0.3684210526315783,0.1358267716535433,0.0073578595317725,0.8055555555555556
0.3684210526315783,0.0708661417322834,0.0150501672240802,0.9305555555555556
0.3684210526315783,0.0492125984251968,0.0214046822742474,0.7638888888888888
0.3684210526315783,0.1161417322834645,0.0140468227424749,0.6666666666666667
0.3684210526315783,0.326771653543307,0.0377926421404682,0.7777777777777777
0.3684210526315783,0.1043307086614173,0.0100334448160535,0.6111111111111112
0.3684210526315783,0.171259842519685,0.0056856187290969,0.9861111111111112
0.3684210526315783,0.1299212598425197,0.0003344481605351,0.7083333333333333
0.3684210526315783,0.1181102362204724,0.0093645484949832,0.9583333333333331
0.3684210526315783,0.139763779527559,0.0053511705685618,0.75
0.3684210526315783,0.0688976377952756,0.0060200668896321,0.8333333333333333
0.3684210526315783,0.0728346456692913,0.0023411371237458,0.6944444444444444
0.3684210526315783,0.2480314960629921,0.003010033444816,0.9305555555555556
0.3684210526315783,0.1102362204724409,0.0090301003344481,0.8472222222222221
0.3684210526315783,0.0570866141732283,0.0133779264214046,0.625
0.3684210526315783,0.0964566929133858,0.0050167224080267,0.8194444444444444
0.3684210526315783,0.0826771653543307,0.0040133779264214,0.7361111111111112
0.3684210526315783,0.0275590551181102,0.0090301003344481,0.8611111111111112
0.3684210526315783,0.0629921259842519,0.003010033444816,0.7222222222222223
0.3684210526315783,0.187007874015748,0.025752508361204,0.5555555555555556
0.3684210526315783,0.1003937007874015,0.0013377926421404,0.9305555555555556
0.3684210526315783,0.1318897637795275,0.0,0.9166666666666669
0.3684210526315783,0.0826771653543307,0.0006688963210702,0.9305555555555556
0.3157894736842102,0.0846456692913386,0.2337792642140468,0.6111111111111112
0.3157894736842102,0.1909448818897638,0.3110367892976589,0.6388888888888888
0.3157894736842102,0.2086614173228346,0.2317725752508361,0.7361111111111112
0.3157894736842102,0.0787401574803149,0.1511705685618729,0.6944444444444444
0.3157894736842102,0.124015748031496,0.431438127090301,0.6666666666666667
0.3157894736842102,0.108267716535433,0.2892976588628763,0.8333333333333333
0.3157894736842102,0.1929133858267716,0.1120401337792642,0.4027777777777778
0.3157894736842102,0.1377952755905512,0.2337792642140468,0.9166666666666669
0.3157894736842102,0.1338582677165354,0.2290969899665552,0.875
0.3157894736842102,0.1929133858267716,0.2986622073578595,0.6666666666666667
0.3157894736842102,0.0984251968503937,0.2812709030100334,0.7083333333333333
0.3157894736842102,0.1062992125984252,0.0307692307692307,0.8055555555555556
0.3157894736842102,0.1692913385826771,0.3170568561872909,0.7222222222222223
0.3157894736842102,0.1299212598425197,0.265551839464883,0.6388888888888888
0.3157894736842102,0.1673228346456693,0.4983277591973244,0.5694444444444444
0.3157894736842102,0.0984251968503937,0.3979933110367893,0.5138888888888888
0.3157894736842102,0.0984251968503937,0.1879598662207358,0.6944444444444444
0.3157894736842102,0.1692913385826771,0.2347826086956521,0.7222222222222223
0.3157894736842102,0.1122047244094488,0.2789297658862876,0.8611111111111112
0.3157894736842102,0.0511811023622047,0.1605351170568562,0.9305555555555556
0.3157894736842102,0.155511811023622,0.2742474916387959,0.7638888888888888
0.3157894736842102,0.1102362204724409,0.279933110367893,0.5972222222222222
0.3157894736842102,0.2421259842519685,0.0966555183946488,0.6111111111111112
0.3157894736842102,0.1043307086614173,0.0551839464882943,0.6111111111111112
0.3157894736842102,0.1673228346456693,0.1979933110367893,0.5
0.3157894736842102,0.1161417322834645,0.1919732441471572,0.5
0.3157894736842102,0.0629921259842519,0.1581939799331103,0.8055555555555556
0.3157894736842102,0.139763779527559,0.217391304347826,0.6527777777777777
0.3157894736842102,0.0452755905511811,0.0317725752508361,0.5416666666666666
0.3157894736842102,0.1318897637795275,0.0006688963210702,0.6388888888888888
0.3157894736842102,0.2559055118110236,0.1090301003344481,0.6944444444444444
0.3157894736842102,0.1476377952755905,0.1839464882943144,0.5138888888888888
0.3157894736842102,0.1220472440944882,0.2946488294314381,0.7777777777777777
0.3157894736842102,0.0944881889763779,0.0548494983277592,0.7638888888888888
0.3157894736842102,0.1318897637795275,0.1528428093645485,0.4166666666666666
0.3157894736842102,0.155511811023622,0.0789297658862876,0.9444444444444444
0.3157894736842102,0.0826771653543307,0.1311036789297659,0.7638888888888888
0.3157894736842102,0.0944881889763779,0.0953177257525083,0.7638888888888888
0.3157894736842102,0.2224409448818897,0.0511705685618729,0.4583333333333333
0.3157894736842102,0.1181102362204724,0.082943143812709,0.5694444444444444
0.3157894736842102,0.2047244094488189,0.0468227424749163,0.7916666666666667
0.3157894736842102,0.1023622047244094,0.0739130434782608,0.5277777777777778
0.3157894736842102,0.1515748031496062,0.0304347826086956,0.7916666666666667
0.3157894736842102,0.1122047244094488,0.220066889632107,0.7916666666666667
0.3157894736842102,0.1181102362204724,0.2367892976588629,0.8333333333333333
0.3157894736842102,0.1299212598425197,0.0678929765886287,0.5555555555555556
0.3157894736842102,0.1318897637795275,0.0903010033444816,0.8055555555555556
0.3157894736842102,0.1062992125984252,0.0645484949832776,0.7083333333333333
0.3157894736842102,0.2578740157480315,0.0551839464882943,0.6111111111111112
0.3157894736842102,0.1358267716535433,0.0612040133779264,0.8888888888888888
0.3157894736842102,0.1692913385826771,0.0645484949832776,0.5694444444444444
0.3157894736842102,0.0866141732283464,0.0307692307692307,0.6944444444444444
0.3157894736842102,0.1023622047244094,0.0123745819397993,0.7222222222222223
0.3157894736842102,0.1574803149606299,0.0394648829431438,0.9027777777777776
0.3157894736842102,0.076771653543307,0.0107023411371237,0.7916666666666667
0.3157894736842102,0.1889763779527559,0.0832775919732441,0.7638888888888888
0.3157894736842102,0.1830708661417322,0.0438127090301003,0.4166666666666666
0.3157894736842102,0.1181102362204724,0.0471571906354515,0.6944444444444444
0.3157894736842102,0.1535433070866141,0.0130434782608695,0.8888888888888888
0.3157894736842102,0.2618110236220472,0.0779264214046822,0.7083333333333333
0.3157894736842102,0.1181102362204724,0.0147157190635451,0.9027777777777776
0.3157894736842102,0.2421259842519685,0.0130434782608695,0.5416666666666666
0.3157894736842102,0.0511811023622047,0.0418060200668896,0.8055555555555556
0.3157894736842102,0.0944881889763779,0.0759197324414715,0.4305555555555556
0.3157894736842102,0.0708661417322834,0.1394648829431438,0.6805555555555556
0.3157894736842102,0.2283464566929134,0.0240802675585284,0.9305555555555556
0.3157894736842102,0.0669291338582677,0.0307692307692307,0.9583333333333331
0.3157894736842102,0.0846456692913386,0.0290969899665551,0.75
0.3157894736842102,0.1299212598425197,0.0598662207357859,0.6944444444444444
0.3157894736842102,0.202755905511811,0.0214046822742474,0.9305555555555556
0.3157894736842102,0.1633858267716535,0.020066889632107,0.9027777777777776
0.3157894736842102,0.1496062992125984,0.0180602006688963,0.6527777777777777
0.3157894736842102,0.0846456692913386,0.0414715719063545,0.6527777777777777
0.3157894736842102,0.0728346456692913,0.025752508361204,0.2638888888888889
0.3157894736842102,0.1594488188976378,0.0180602006688963,0.6388888888888888
0.3157894736842102,0.1437007874015748,0.0240802675585284,0.6527777777777777
0.3157894736842102,0.0885826771653543,0.0103678929765886,0.8194444444444444
0.3157894736842102,0.0885826771653543,0.0260869565217391,0.7916666666666667
0.3157894736842102,0.09251968503937,0.017391304347826,0.8611111111111112
0.3157894736842102,0.2204724409448819,0.017391304347826,0.7083333333333333
0.3157894736842102,0.1122047244094488,0.0347826086956521,0.0694444444444444
0.3157894736842102,0.1909448818897638,0.0070234113712374,0.8333333333333333
0.3157894736842102,0.1633858267716535,0.0076923076923076,0.8333333333333333
0.3157894736842102,0.218503937007874,0.0204013377926421,0.4166666666666666
0.3157894736842102,0.155511811023622,0.0157190635451505,0.8472222222222221
0.3157894736842102,0.0688976377952756,0.0183946488294314,0.7916666666666667
0.3157894736842102,0.1062992125984252,0.0337792642140468,0.8888888888888888
0.3157894736842102,0.2716535433070866,0.0157190635451505,0.8333333333333333
0.3157894736842102,0.3523622047244095,0.0023411371237458,0.6944444444444444
